id,created_at,full_text,media,screen_name,name,profile_image_url,user_id,in_reply_to,retweeted_status,quoted_status,media_tags,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1684651698067816448","2023-07-28 02:47:18 +07:00","In case of censorship. Follow my telegram channel:\n\nhttps://t.co/fsRHzzJybi \n\nI also recommend following this newsletter for groundbreaking news and updates:\n\nhttps://t.co/emomHwTWyY","[]","ShadowofEzra","Shadow of Ezra","https://pbs.twimg.com/profile_images/1608460256752926720/ouO0x9-k_normal.jpg","1608459779239706627","null","null","null","[]",7529,2181,980,71,1019,10470474,false,false,false,"https://twitter.com/ShadowofEzra/status/1684651698067816448"
"1989783953075835011","2025-11-16 02:53:57 +07:00","RT @CatholicArena: The Catholic Bishops of the United States of America have officially banned transgender surgeries at Catholic hospitals…","[{""type"":""photo"",""url"":""https://t.co/HXpb9ZV0vp"",""thumbnail"":""https://pbs.twimg.com/media/G5swOkSWIAA-YzI?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G5swOkSWIAA-YzI?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989236798887981076","null","[]",0,1552,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989783953075835011"
"1989837320728760715","2025-11-16 06:26:01 +07:00","RT @poperespecter1: Breaking : In major pivot, Vatican signals that approval for the Traditional Latin Mass (TLM) will be granted upon requ…","[]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989707504083743214","null","[]",0,69,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989837320728760715"
"1989838219811459486","2025-11-16 06:29:35 +07:00","Every time I post on Catholicism being the true church, I get Anglicans and Lutherans in my comments arguing for their churches. 😂 https://t.co/NA254spctG","[{""type"":""photo"",""url"":""https://t.co/NA254spctG"",""thumbnail"":""https://pbs.twimg.com/media/G51TUJ6WgAA92Yz?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G51TUJ6WgAA92Yz?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",532,21,13,0,61,10693,false,false,false,"https://twitter.com/poperespecter1/status/1989838219811459486"
"1989841574155751599","2025-11-16 06:42:55 +07:00","RT @FrMatthewLC: American Catholic Bishops on\n\nsterilizing and castrating kids: new document published this week condemning this practice &amp;…","[]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989825694520807932","null","[]",0,16,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989841574155751599"
"1989855340050198759","2025-11-16 07:37:37 +07:00","Need to replace the Statue of Liberty with this. https://t.co/Gd5MFRbAuJ","[{""type"":""video"",""url"":""https://t.co/Gd5MFRbAuJ"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1989855272920059904/img/9wScKXxhUw0SlJsV.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1989855272920059904/vid/avc1/720x1280/3nAxXLF3LNBqmrMK.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",1949,142,33,7,120,27495,false,false,false,"https://twitter.com/poperespecter1/status/1989855340050198759"
"1989865967405396352","2025-11-16 08:19:51 +07:00","RT @FrMatthewLC: A great post on the importance of bringing kids to Mass every week, even though we know they act imperfectly. There is gre…","[]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989736906901315602","null","[]",0,6,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989865967405396352"
"1989866313108316210","2025-11-16 08:21:13 +07:00","RT @Sachinettiyil: 70 students became Catholic today at Texas A&amp;M\n\nImage: St Mary’s Center https://t.co/qyiexkkqMx","[{""type"":""photo"",""url"":""https://t.co/qyiexkkqMx"",""thumbnail"":""https://pbs.twimg.com/media/G5xA9N9XwAApx8p?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G5xA9N9XwAApx8p?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989536560740528632","null","[]",0,334,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989866313108316210"
"1989866726813548788","2025-11-16 08:22:52 +07:00","RT @poperespecter1: Every time I post on Catholicism being the true church, I get Anglicans and Lutherans in my comments arguing for their…","[{""type"":""photo"",""url"":""https://t.co/NA254spctG"",""thumbnail"":""https://pbs.twimg.com/media/G51TUJ6WgAA92Yz?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G51TUJ6WgAA92Yz?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989838219811459486","null","[]",0,21,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989866726813548788"
"1989866766915236280","2025-11-16 08:23:01 +07:00","RT @poperespecter1: I love my Eastern Orthodox brothers but the idea that the Orthodox Church is somehow immune to LGBT ideology is just a…","[{""type"":""photo"",""url"":""https://t.co/BADGPezo67"",""thumbnail"":""https://pbs.twimg.com/media/G50Q1wdWsAACJxG?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G50Q1wdWsAACJxG?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989765568275304566","null","[]",0,43,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989866766915236280"
"1989874576025665649","2025-11-16 08:54:03 +07:00","RT @poperespecter1: Need to replace the Statue of Liberty with this. https://t.co/Gd5MFRbAuJ","[{""type"":""video"",""url"":""https://t.co/Gd5MFRbAuJ"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1989855272920059904/img/9wScKXxhUw0SlJsV.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1989855272920059904/vid/avc1/720x1280/3nAxXLF3LNBqmrMK.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989855340050198759","null","[]",0,142,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1989874576025665649"
"1990061134561395062","2025-11-16 21:15:22 +07:00","RT @CatholicQuote12: Spanish Catholic celebrations are on another level ✝️ 🇪🇸 https://t.co/E7mW6TvKnB","[{""type"":""video"",""url"":""https://t.co/E7mW6TvKnB"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1989880704654872578/pu/img/1zlJggyJVI4_el8E.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1989880704654872578/pu/vid/avc1/576x1024/C2lflr0-oyY405HR.mp4?tag=12""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1989880729678090370","null","[]",0,888,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990061134561395062"
"1990068780186087541","2025-11-16 21:45:45 +07:00","Salvation is in the name of Jesus. He is the only savior. https://t.co/pZN4WkN3Hy","[{""type"":""photo"",""url"":""https://t.co/pZN4WkN3Hy"",""thumbnail"":""https://pbs.twimg.com/media/G54kpKgXcAA0n4y?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G54kpKgXcAA0n4y?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",476,25,7,0,12,9628,false,false,false,"https://twitter.com/poperespecter1/status/1990068780186087541"
"1990069753524732064","2025-11-16 21:49:37 +07:00","RT @poperespecter1: Today Pope Leo XIV warned against gooning and spending all day online.\n\nFight it bros. Don't let the icons of satan tak…","[{""type"":""video"",""url"":""https://t.co/1SDhzV2Fss"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1987341407988674561/img/DrFXmtjQ2fpaLFXS.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1987341407988674561/vid/avc1/1280x720/suRVE3gkFBPrUeJS.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1987341729951895854","null","[]",0,1110,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990069753524732064"
"1990106140521164883","2025-11-17 00:14:12 +07:00","RT @EWTNVatican: After the Angelus, Pope Leo XIV resumed the tradition begun by Pope Francis by sharing lunch with 1,300 poor people in the…","[{""type"":""video"",""url"":""https://t.co/dWWxt2TTTQ"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990072184333578240/img/ZRn-CoQ0AwW9L0l0.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990072184333578240/vid/avc1/1080x1920/6k4h8uQRehbLTwTu.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990072335257293168","null","[]",0,290,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990106140521164883"
"1990120999631700464","2025-11-17 01:13:15 +07:00","Below is a photo of the 1300 people who attended the Jubilee for the Poor lunch at the Vatican. This is the event that Lie Site News and others claimed was an intimate meeting between 5 trans people and the Pope.\n\nTake note of who spread this lie and never trust them again. https://t.co/lNPLdT5Tph","[{""type"":""photo"",""url"":""https://t.co/lNPLdT5Tph"",""thumbnail"":""https://pbs.twimg.com/media/G55UBPuXoAEmaxO?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G55UBPuXoAEmaxO?format=png&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",1678,179,94,20,63,131130,false,false,false,"https://twitter.com/poperespecter1/status/1990120999631700464"
"1990124933024731253","2025-11-17 01:28:53 +07:00","RT @CatholicSat: Pope Leo XIV: “Christians today are still suffering from discrimination and persecution in various parts of the world.  In…","[{""type"":""photo"",""url"":""https://t.co/gW28wyVUIF"",""thumbnail"":""https://pbs.twimg.com/media/G55GOXMWwAAJhHb?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G55GOXMWwAAJhHb?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990105303543591055","null","[]",0,60,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990124933024731253"
"1990134160019575220","2025-11-17 02:05:33 +07:00","RT @poperespecter1: Salvation is in the name of Jesus. He is the only savior. https://t.co/pZN4WkN3Hy","[{""type"":""photo"",""url"":""https://t.co/pZN4WkN3Hy"",""thumbnail"":""https://pbs.twimg.com/media/G54kpKgXcAA0n4y?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G54kpKgXcAA0n4y?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990068780186087541","null","[]",0,25,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990134160019575220"
"1990141744835424399","2025-11-17 02:35:41 +07:00","RT @Mar90490: I often read that Pope Leo remains silent about violence against Christians. Today's message shows the opposite. To those who…","[{""type"":""video"",""url"":""https://t.co/kvxxWJJhYl"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990030753598464000/img/5rKubQQWJAR2p4PF.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990030753598464000/vid/avc1/1260x720/wg7AB-UTYsxiO8Ig.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990031145455550466","null","[]",0,28,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990141744835424399"
"1990184185957605494","2025-11-17 05:24:20 +07:00","Twitter should start a dating service, where it finds matches who have blocked all the same people you have blocked.","[]","Jonathan_Blow","Jonathan Blow","https://pbs.twimg.com/profile_images/1401668183367454721/TV-_W9uO_normal.jpg","107336879","null","null","null","[]",816,25,16,4,24,34509,false,false,false,"https://twitter.com/Jonathan_Blow/status/1990184185957605494"
"1990198226285420678","2025-11-17 06:20:07 +07:00","Windows is already trying to trick me into rebooting again. It's only been 2 days since it last force-rebooted, only a week after the previous forced reboot.\n\nSeems they are now shipping an update every week, and forcing a reboot 3 days after the update.\n\nThis is a disaster. https://t.co/1ZeP0gfmCv","[{""type"":""photo"",""url"":""https://t.co/1ZeP0gfmCv"",""thumbnail"":""https://pbs.twimg.com/media/G56aFf1aUAECzZ6?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G56aFf1aUAECzZ6?format=png&name=orig""}]","Jonathan_Blow","Jonathan Blow","https://pbs.twimg.com/profile_images/1401668183367454721/TV-_W9uO_normal.jpg","107336879","null","null","null","[]",1031,27,44,6,116,73810,false,false,false,"https://twitter.com/Jonathan_Blow/status/1990198226285420678"
"1990213202320531920","2025-11-17 07:19:38 +07:00","News : New Yorkers are turning to the Catholic faith in shocking numbers. https://t.co/E4l3LgH5tH","[{""type"":""photo"",""url"":""https://t.co/E4l3LgH5tH"",""thumbnail"":""https://pbs.twimg.com/media/G56oOIgWUAAKu35?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G56oOIgWUAAKu35?format=png&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",821,70,22,7,30,11823,false,false,false,"https://twitter.com/poperespecter1/status/1990213202320531920"
"1990256279089303732","2025-11-17 10:10:48 +07:00","RT @SecretFire79: “King David,” from “House of David,” converts to Catholicism🇻🇦 https://t.co/cFcPeLmu6O","[{""type"":""video"",""url"":""https://t.co/cFcPeLmu6O"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990143927299575808/img/IIcbWfb1RoZEf0p8.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990143927299575808/vid/avc1/886x1420/VTOTBUOlLwiuOInz.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990144106132111516","null","[]",0,321,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990256279089303732"
"1990257598181048533","2025-11-17 10:16:03 +07:00","RT @trad_west_: The number of Catholics in South Korea has increased by about 1200% over the last 50 years. In the 1960s, there were approx…","[{""type"":""photo"",""url"":""https://t.co/KqqXbcJRvK"",""thumbnail"":""https://pbs.twimg.com/media/G54mMPSWQAA15C2?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G54mMPSWQAA15C2?format=png&name=orig""},{""type"":""photo"",""url"":""https://t.co/KqqXbcJRvK"",""thumbnail"":""https://pbs.twimg.com/media/G54mXfqXcAAdhyJ?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G54mXfqXcAAdhyJ?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990146818613612884","null","[]",0,209,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990257598181048533"
"1990269576442269980","2025-11-17 11:03:39 +07:00","Vatican First. https://t.co/GX6Ts76QY6","[{""type"":""photo"",""url"":""https://t.co/GX6Ts76QY6"",""thumbnail"":""https://pbs.twimg.com/media/G57bm0hWgAAUJZW?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G57bm0hWgAAUJZW?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",2329,121,92,82,158,135419,false,false,false,"https://twitter.com/poperespecter1/status/1990269576442269980"
"1990271257443766602","2025-11-17 11:10:19 +07:00","This one is cooler. https://t.co/ziHXMAmJgM","[{""type"":""photo"",""url"":""https://t.co/ziHXMAmJgM"",""thumbnail"":""https://pbs.twimg.com/media/G57dI_wXgAAqbdG?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G57dI_wXgAAqbdG?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","1990269576442269980","null","null","[]",364,10,10,4,20,11401,false,false,false,"https://twitter.com/poperespecter1/status/1990271257443766602"
"1990380591448301960","2025-11-17 18:24:47 +07:00","RT @poperespecter1: Vatican First. https://t.co/GX6Ts76QY6","[{""type"":""photo"",""url"":""https://t.co/GX6Ts76QY6"",""thumbnail"":""https://pbs.twimg.com/media/G57bm0hWgAAUJZW?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G57bm0hWgAAUJZW?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990269576442269980","null","[]",0,121,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990380591448301960"
"1990550408591491210","2025-11-18 05:39:34 +07:00","""If corrupt popes, immoral priests and centuries of sinners have failed to bring down the church what makes you think you will succeed?"" - Cardinal Consalvi https://t.co/6EouX1kAUR","[{""type"":""video"",""url"":""https://t.co/6EouX1kAUR"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990549990763012096/img/A2IcLJygVN_IGCo3.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990549990763012096/vid/avc1/1080x1440/s_iPLk5x7utTMhsP.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",1547,202,277,5,21,24440,false,false,false,"https://twitter.com/poperespecter1/status/1990550408591491210"
"1990595825387311298","2025-11-18 08:40:02 +07:00","Anything you can do to help!","[]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","1990568391183380527","[]",64,4,0,0,0,5479,false,false,false,"https://twitter.com/poperespecter1/status/1990595825387311298"
"1990610543296622972","2025-11-18 09:38:31 +07:00","The funniest thing about reading Thomas Aquinas is that he is always quoting other theologians. I'm like, ""Just quote yourself. You are more credible than anyone you can quote."" https://t.co/rAEqOnbkUx","[{""type"":""video"",""url"":""https://t.co/rAEqOnbkUx"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990609177631191040/img/c6uJaSDV3C5nfYS6.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990609177631191040/vid/avc1/720x1280/XbsJbzojZ_VE62QQ.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",359,14,65,2,21,10149,false,false,false,"https://twitter.com/poperespecter1/status/1990610543296622972"
"1990614105376632915","2025-11-18 09:52:41 +07:00","RT @CatholicArena: Pope Leo XIV is being heavily criticised by LGBT groups and media outlets\n\nIt comes after he was accused of a 'snub' to…","[{""type"":""photo"",""url"":""https://t.co/UHQm4H3LGy"",""thumbnail"":""https://pbs.twimg.com/media/G59zlzCXEAAe8if?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G59zlzCXEAAe8if?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990437171505820123","null","[]",0,214,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990614105376632915"
"1990620057680949728","2025-11-18 10:16:20 +07:00","RT @poperespecter1: Anything you can do to help!","[]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990595825387311298","null","[]",0,4,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990620057680949728"
"1990853535643136391","2025-11-19 01:44:05 +07:00","@Jonathan_Blow @brodriguesco @VilimIII Hear me out, what if you package your flatpak and the flatpak runtime together as an appimage? It may not sound like a good idea, until you realise that you can package all of that as a snap!!","[]","Tu9839963468194","Tu","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","1699164038049955841","1990812997510390216","null","null","[]",6,0,0,0,1,731,false,false,false,"https://twitter.com/Tu9839963468194/status/1990853535643136391"
"1990867744749699295","2025-11-19 02:40:33 +07:00","@BoCentury @Jonathan_Blow @VilimIII I'm not sure what is it Jon wants to distribute, but if it's software and you want to make it widely available just target Ubuntu.","[]","brodriguesco","Bruno Rodrigues","https://pbs.twimg.com/profile_images/1962844554043752449/mGq9LNcA_normal.jpg","2872535697","1990854487234224540","null","null","[]",0,0,0,0,1,763,false,false,false,"https://twitter.com/brodriguesco/status/1990867744749699295"
"1990906031937900683","2025-11-19 05:12:41 +07:00","Breaking: Pope Leo XIV clears the record stating, “No one has said that the United States should have open borders. I think every country has a right to determine who and how and when people enter."" https://t.co/5H9us5QLFf","[{""type"":""photo"",""url"":""https://t.co/5H9us5QLFf"",""thumbnail"":""https://pbs.twimg.com/media/G6Eeet8XMAA9iOP?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G6Eeet8XMAA9iOP?format=png&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",2840,328,184,33,172,83047,false,false,false,"https://twitter.com/poperespecter1/status/1990906031937900683"
"1990956649008239027","2025-11-19 08:33:49 +07:00","The Pope's view of open borders. https://t.co/vAkW9zYl8d","[{""type"":""video"",""url"":""https://t.co/vAkW9zYl8d"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990956545207611392/img/uOwnNH9iWqV9J87s.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990956545207611392/vid/avc1/960x720/KKzcWac0S5GkEwg6.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","1990906031937900683","null","null","[]",236,34,49,3,9,9388,false,false,false,"https://twitter.com/poperespecter1/status/1990956649008239027"
"1990963259587915788","2025-11-19 09:00:06 +07:00","RT @poperespecter1: ""If corrupt popes, immoral priests and centuries of sinners have failed to bring down the church what makes you think y…","[{""type"":""video"",""url"":""https://t.co/6EouX1kAUR"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990549990763012096/img/A2IcLJygVN_IGCo3.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990549990763012096/vid/avc1/1080x1440/s_iPLk5x7utTMhsP.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990550408591491210","null","[]",0,202,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990963259587915788"
"1990964747345252496","2025-11-19 09:06:00 +07:00","RT @poperespecter1: The funniest thing about reading Thomas Aquinas is that he is always quoting other theologians. I'm like, ""Just quote y…","[{""type"":""video"",""url"":""https://t.co/rAEqOnbkUx"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990609177631191040/img/c6uJaSDV3C5nfYS6.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990609177631191040/vid/avc1/720x1280/XbsJbzojZ_VE62QQ.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990610543296622972","null","[]",0,14,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990964747345252496"
"1990965109104259263","2025-11-19 09:07:27 +07:00","RT @poperespecter1: Breaking: Pope Leo XIV clears the record stating, “No one has said that the United States should have open borders. I t…","[{""type"":""photo"",""url"":""https://t.co/5H9us5QLFf"",""thumbnail"":""https://pbs.twimg.com/media/G6Eeet8XMAA9iOP?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G6Eeet8XMAA9iOP?format=png&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990906031937900683","null","[]",0,328,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990965109104259263"
"1990970057195655255","2025-11-19 09:27:06 +07:00","RT @poperespecter1: The Pope's view of open borders. https://t.co/vAkW9zYl8d","[{""type"":""video"",""url"":""https://t.co/vAkW9zYl8d"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/1990956545207611392/img/uOwnNH9iWqV9J87s.jpg?name=thumb"",""original"":""https://video.twimg.com/amplify_video/1990956545207611392/vid/avc1/960x720/KKzcWac0S5GkEwg6.mp4?tag=21""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990956649008239027","null","[]",0,34,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990970057195655255"
"1990973233332404498","2025-11-19 09:39:43 +07:00","""Monastic life is sinful""\n\nIf there was ever proof that Protestantism represents a radical break from everything Christian before it, it is this quotation.","[]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","1990602559514685777","[]",744,39,30,3,25,21776,false,false,false,"https://twitter.com/poperespecter1/status/1990973233332404498"
"1990977892327870578","2025-11-19 09:58:14 +07:00","RT @CatholicArena: NEW YORK CITY\n\nThe New York Post is reporting: \n\n• Numbers converting have TRIPLED \n• Churches reporting being OVERCROWD…","[{""type"":""photo"",""url"":""https://t.co/hArZQh5mtI"",""thumbnail"":""https://pbs.twimg.com/media/G59azeZXwAAAvPW?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G59azeZXwAAAvPW?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1990409405834125778","null","[]",0,735,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1990977892327870578"
"1991102595507814595","2025-11-19 18:13:46 +07:00","If you are not in communion with Rome, you are not in communion with the True church. https://t.co/lE27ELJTYZ","[{""type"":""photo"",""url"":""https://t.co/lE27ELJTYZ"",""thumbnail"":""https://pbs.twimg.com/media/G6HRQfvXUAAcZ7x?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G6HRQfvXUAAcZ7x?format=png&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",1636,104,32,49,544,43484,false,false,false,"https://twitter.com/poperespecter1/status/1991102595507814595"
